SchoolName,Year,Category,Phase,Count
Nan Chiau Primary School,2012,Taken,2A(2),30
Nan Chiau Primary School,2013,Taken,2A(2),33
Nan Chiau Primary School,2014,Taken,2A(2),41
Nan Chiau Primary School,2015,Taken,2A(2),27
Nan Chiau Primary School,2016,Taken,2A(2),26
Nan Chiau Primary School,2017,Taken,2A(2),24
Nan Chiau Primary School,2018,Taken,2A(2),33
Nan Chiau Primary School,2019,Vacancy,2A(2),104
Nan Chiau Primary School,2019,Applied,2A(2),26
Nan Chiau Primary School,2019,Taken,2A(2),26
Nan Chiau Primary School,2020,Vacancy,2A(2),128
Nan Chiau Primary School,2020,Applied,2A(2),24
Nan Chiau Primary School,2020,Taken,2A(2),24
Nan Chiau Primary School,2021,Vacancy,2A(2),106
Nan Chiau Primary School,2021,Applied,2A(2),23
Nan Chiau Primary School,2021,Taken,2A(2),23
Nan Chiau Primary School,2009,Vacancy,2B,75
Nan Chiau Primary School,2009,Applied,2B,79
Nan Chiau Primary School,2009,Taken,2B,77
Nan Chiau Primary School,2010,Vacancy,2B,65
Nan Chiau Primary School,2010,Applied,2B,79
Nan Chiau Primary School,2010,Taken,2B,65
Nan Chiau Primary School,2011,Vacancy,2B,68
Nan Chiau Primary School,2011,Applied,2B,83
Nan Chiau Primary School,2011,Taken,2B,68
Nan Chiau Primary School,2012,Vacancy,2B,58
Nan Chiau Primary School,2012,Applied,2B,83
Nan Chiau Primary School,2012,Taken,2B,58
Nan Chiau Primary School,2013,Vacancy,2B,53
Nan Chiau Primary School,2013,Applied,2B,68
Nan Chiau Primary School,2013,Taken,2B,53
Nan Chiau Primary School,2014,Vacancy,2B,64
Nan Chiau Primary School,2014,Applied,2B,96
Nan Chiau Primary School,2014,Taken,2B,63
Nan Chiau Primary School,2015,Vacancy,2B,61
Nan Chiau Primary School,2015,Applied,2B,80
Nan Chiau Primary School,2015,Taken,2B,60
Nan Chiau Primary School,2016,Vacancy,2B,70
Nan Chiau Primary School,2016,Applied,2B,67
Nan Chiau Primary School,2016,Taken,2B,66
Nan Chiau Primary School,2017,Vacancy,2B,70
Nan Chiau Primary School,2017,Applied,2B,76
Nan Chiau Primary School,2017,Taken,2B,67
Nan Chiau Primary School,2018,Vacancy,2B,53
Nan Chiau Primary School,2018,Applied,2B,67
Nan Chiau Primary School,2018,Taken,2B,53
Nan Chiau Primary School,2019,Vacancy,2B,60
Nan Chiau Primary School,2019,Applied,2B,70
Nan Chiau Primary School,2019,Taken,2B,60
Nan Chiau Primary School,2020,Vacancy,2B,72
Nan Chiau Primary School,2020,Applied,2B,81
Nan Chiau Primary School,2020,Taken,2B,72
Nan Chiau Primary School,2021,Vacancy,2B,62
Nan Chiau Primary School,2021,Applied,2B,88
Nan Chiau Primary School,2021,Taken,2B,62
Nan Chiau Primary School,2009,Vacancy,2C,73
Nan Chiau Primary School,2009,Applied,2C,191
Nan Chiau Primary School,2009,Taken,2C,73
Nan Chiau Primary School,2010,Vacancy,2C,65
Nan Chiau Primary School,2010,Applied,2C,204
Nan Chiau Primary School,2010,Taken,2C,65
Nan Chiau Primary School,2011,Vacancy,2C,69
Nan Chiau Primary School,2011,Applied,2C,181
Nan Chiau Primary School,2011,Taken,2C,69
Nan Chiau Primary School,2012,Vacancy,2C,58
Nan Chiau Primary School,2012,Applied,2C,180
Nan Chiau Primary School,2012,Taken,2C,58
Nan Chiau Primary School,2013,Vacancy,2C,52
Nan Chiau Primary School,2013,Applied,2C,175
Nan Chiau Primary School,2013,Taken,2C,52
Nan Chiau Primary School,2014,Vacancy,2C,64
Nan Chiau Primary School,2014,Applied,2C,163
Nan Chiau Primary School,2014,Taken,2C,64
Nan Chiau Primary School,2015,Vacancy,2C,61
Nan Chiau Primary School,2015,Applied,2C,166
Nan Chiau Primary School,2015,Taken,2C,61
Nan Chiau Primary School,2016,Vacancy,2C,74
Nan Chiau Primary School,2016,Applied,2C,183
Nan Chiau Primary School,2016,Taken,2C,74
Nan Chiau Primary School,2017,Vacancy,2C,72
Nan Chiau Primary School,2017,Applied,2C,203
Nan Chiau Primary School,2017,Taken,2C,72
Nan Chiau Primary School,2018,Vacancy,2C,52
Nan Chiau Primary School,2018,Applied,2C,203
Nan Chiau Primary School,2018,Taken,2C,52
Nan Chiau Primary School,2019,Vacancy,2C,61
Nan Chiau Primary School,2019,Applied,2C,235
Nan Chiau Primary School,2019,Taken,2C,61
Nan Chiau Primary School,2020,Vacancy,2C,72
Nan Chiau Primary School,2020,Applied,2C,225
Nan Chiau Primary School,2020,Taken,2C,72
Nan Chiau Primary School,2021,Vacancy,2C,64
Nan Chiau Primary School,2021,Applied,2C,204
Nan Chiau Primary School,2021,Taken,2C,64
Compassvale Primary School,2009,Taken,Phase 1,105
Compassvale Primary School,2010,Taken,Phase 1,99
Compassvale Primary School,2011,Taken,Phase 1,73
Compassvale Primary School,2012,Taken,Phase 1,84
Compassvale Primary School,2013,Taken,Phase 1,95
Compassvale Primary School,2014,Taken,Phase 1,102
Compassvale Primary School,2015,Taken,Phase 1,94
Compassvale Primary School,2016,Taken,Phase 1,92
Compassvale Primary School,2017,Taken,Phase 1,94
Compassvale Primary School,2018,Taken,Phase 1,110
Compassvale Primary School,2019,Vacancy,Phase 1,200
Compassvale Primary School,2019,Applied,Phase 1,79
Compassvale Primary School,2019,Taken,Phase 1,79
Compassvale Primary School,2020,Vacancy,Phase 1,200
Compassvale Primary School,2020,Applied,Phase 1,91
Compassvale Primary School,2020,Taken,Phase 1,91
Compassvale Primary School,2021,Vacancy,Phase 1,200
Compassvale Primary School,2021,Applied,Phase 1,91
Compassvale Primary School,2021,Taken,Phase 1,91
Compassvale Primary School,2019,Vacancy,2A(1),121
Compassvale Primary School,2020,Vacancy,2A(1),109
Compassvale Primary School,2021,Vacancy,2A(1),109
Compassvale Primary School,2009,Taken,2A(2),11
Compassvale Primary School,2010,Taken,2A(2),12
Compassvale Primary School,2011,Taken,2A(2),12
Compassvale Primary School,2012,Taken,2A(2),6
Compassvale Primary School,2013,Taken,2A(2),12
Compassvale Primary School,2014,Taken,2A(2),5
Compassvale Primary School,2015,Taken,2A(2),4
Compassvale Primary School,2016,Taken,2A(2),8
Compassvale Primary School,2017,Taken,2A(2),10
Compassvale Primary School,2018,Taken,2A(2),15
Compassvale Primary School,2019,Vacancy,2A(2),121
Compassvale Primary School,2019,Applied,2A(2),18
Compassvale Primary School,2019,Taken,2A(2),18
Compassvale Primary School,2020,Vacancy,2A(2),110
Compassvale Primary School,2020,Applied,2A(2),12
Compassvale Primary School,2020,Taken,2A(2),12
Compassvale Primary School,2021,Vacancy,2A(2),109
Compassvale Primary School,2021,Applied,2A(2),13
Compassvale Primary School,2021,Taken,2A(2),13
Compassvale Primary School,2009,Vacancy,2B,47.0
Compassvale Primary School,2009,Applied,2B,10.0
Compassvale Primary School,2009,Taken,2B,10.0
Compassvale Primary School,2010,Vacancy,2B,50.0
Compassvale Primary School,2010,Applied,2B,9.0
Compassvale Primary School,2010,Taken,2B,9.0
Compassvale Primary School,2011,Vacancy,2B,78.0
Compassvale Primary School,2011,Applied,2B,35.0
Compassvale Primary School,2011,Taken,2B,34.0
Compassvale Primary School,2012,Vacancy,2B,75.0
Compassvale Primary School,2012,Applied,2B,40.0
Compassvale Primary School,2012,Taken,2B,40.0
Compassvale Primary School,2013,Vacancy,2B,67.0
Compassvale Primary School,2013,Applied,2B,33.0
Compassvale Primary School,2013,Taken,2B,33.0
Compassvale Primary School,2014,Vacancy,2B,67.0
Compassvale Primary School,2014,Applied,2B,36.0
Compassvale Primary School,2014,Taken,2B,36.0
Compassvale Primary School,2015,Vacancy,2B,71.0
Compassvale Primary School,2015,Applied,2B,33.0
Compassvale Primary School,2015,Taken,2B,32.0
Compassvale Primary School,2016,Vacancy,2B,70.0
Compassvale Primary School,2016,Applied,2B,21.0
Compassvale Primary School,2016,Taken,2B,19.0
Compassvale Primary School,2017,Vacancy,2B,68.0
Compassvale Primary School,2017,Applied,2B,16.0
Compassvale Primary School,2017,Taken,2B,16.0
Compassvale Primary School,2018,Vacancy,2B,58.0
Compassvale Primary School,2018,Applied,2B,22.0
Compassvale Primary School,2018,Taken,2B,20.0
Compassvale Primary School,2019,Vacancy,2B,72.0
Compassvale Primary School,2019,Applied,2B,15.0
Compassvale Primary School,2019,Taken,2B,15.0
Compassvale Primary School,2020,Vacancy,2B,69.0
Compassvale Primary School,2020,Applied,2B,20.0
Compassvale Primary School,2020,Taken,2B,20.0
Compassvale Primary School,2021,Vacancy,2B,68.0
Compassvale Primary School,2021,Applied,2B,22.0
Compassvale Primary School,2021,Taken,2B,22.0
Compassvale Primary School,2009,Vacancy,2C,84
Compassvale Primary School,2009,Applied,2C,123
Compassvale Primary School,2009,Taken,2C,84
Compassvale Primary School,2010,Vacancy,2C,90
Compassvale Primary School,2010,Applied,2C,131
Compassvale Primary School,2010,Taken,2C,90
Compassvale Primary School,2011,Vacancy,2C,121
Compassvale Primary School,2011,Applied,2C,134
Compassvale Primary School,2011,Taken,2C,121
Compassvale Primary School,2012,Vacancy,2C,110
Compassvale Primary School,2012,Applied,2C,150
Compassvale Primary School,2012,Taken,2C,110
Compassvale Primary School,2013,Vacancy,2C,100
Compassvale Primary School,2013,Applied,2C,142
Compassvale Primary School,2013,Taken,2C,100
Compassvale Primary School,2014,Vacancy,2C,97
Compassvale Primary School,2014,Applied,2C,137
Compassvale Primary School,2014,Taken,2C,97
Compassvale Primary School,2015,Vacancy,2C,110
Compassvale Primary School,2015,Applied,2C,125
Compassvale Primary School,2015,Taken,2C,110
Compassvale Primary School,2016,Vacancy,2C,121
Compassvale Primary School,2016,Applied,2C,142
Compassvale Primary School,2016,Taken,2C,121
Compassvale Primary School,2017,Vacancy,2C,120
Compassvale Primary School,2017,Applied,2C,139
Compassvale Primary School,2017,Taken,2C,120
Compassvale Primary School,2018,Vacancy,2C,95
Compassvale Primary School,2018,Applied,2C,137
Compassvale Primary School,2018,Taken,2C,95
Compassvale Primary School,2019,Vacancy,2C,130
Compassvale Primary School,2019,Applied,2C,153
Compassvale Primary School,2019,Taken,2C,130
Compassvale Primary School,2020,Vacancy,2C,118
Compassvale Primary School,2020,Applied,2C,130
Compassvale Primary School,2020,Taken,2C,118
Compassvale Primary School,2021,Vacancy,2C,116
Compassvale Primary School,2021,Applied,2C,143
Compassvale Primary School,2021,Taken,2C,116
Canberra Primary School,2009,Taken,Phase 1,128
Canberra Primary School,2010,Taken,Phase 1,117
Canberra Primary School,2011,Taken,Phase 1,130
Canberra Primary School,2012,Taken,Phase 1,111
Canberra Primary School,2013,Taken,Phase 1,85
Canberra Primary School,2014,Taken,Phase 1,123
Canberra Primary School,2015,Taken,Phase 1,113
Canberra Primary School,2016,Taken,Phase 1,87
Canberra Primary School,2017,Taken,Phase 1,94
Canberra Primary School,2018,Taken,Phase 1,105
Canberra Primary School,2019,Vacancy,Phase 1,170
Canberra Primary School,2019,Applied,Phase 1,91
Canberra Primary School,2019,Taken,Phase 1,91
Canberra Primary School,2020,Vacancy,Phase 1,200
Canberra Primary School,2020,Applied,Phase 1,110
Canberra Primary School,2020,Taken,Phase 1,110
Canberra Primary School,2021,Vacancy,Phase 1,200
Canberra Primary School,2021,Applied,Phase 1,85
Canberra Primary School,2021,Taken,Phase 1,85
Canberra Primary School,2011,Taken,2A(1),1
Canberra Primary School,2019,Vacancy,2A(1),79
Canberra Primary School,2020,Vacancy,2A(1),90
Canberra Primary School,2021,Vacancy,2A(1),115
Canberra Primary School,2021,Applied,2A(1),1
Canberra Primary School,2021,Taken,2A(1),1
Canberra Primary School,2009,Taken,2A(2),31
Canberra Primary School,2010,Taken,2A(2),17
Canberra Primary School,2011,Taken,2A(2),37
Canberra Primary School,2012,Taken,2A(2),27
Canberra Primary School,2013,Taken,2A(2),30
Canberra Primary School,2014,Taken,2A(2),32
Canberra Primary School,2015,Taken,2A(2),12
Canberra Primary School,2016,Taken,2A(2),19
Canberra Primary School,2017,Taken,2A(2),23
Canberra Primary School,2018,Taken,2A(2),18
Canberra Primary School,2019,Vacancy,2A(2),79
Canberra Primary School,2019,Applied,2A(2),16
Canberra Primary School,2019,Taken,2A(2),16
Canberra Primary School,2020,Vacancy,2A(2),90
Canberra Primary School,2020,Applied,2A(2),16
Canberra Primary School,2020,Taken,2A(2),16
Canberra Primary School,2021,Vacancy,2A(2),114
Canberra Primary School,2021,Applied,2A(2),17
Canberra Primary School,2021,Taken,2A(2),17
Canberra Primary School,2009,Vacancy,2B,56
Canberra Primary School,2009,Applied,2B,29
Canberra Primary School,2009,Taken,2B,29
Canberra Primary School,2010,Vacancy,2B,68
Canberra Primary School,2010,Applied,2B,23
Canberra Primary School,2010,Taken,2B,23
Canberra Primary School,2011,Vacancy,2B,51
Canberra Primary School,2011,Applied,2B,31
Canberra Primary School,2011,Taken,2B,31
Canberra Primary School,2012,Vacancy,2B,66
Canberra Primary School,2012,Applied,2B,54
Canberra Primary School,2012,Taken,2B,54
Canberra Primary School,2013,Vacancy,2B,63
Canberra Primary School,2013,Applied,2B,72
Canberra Primary School,2013,Taken,2B,63
Canberra Primary School,2014,Vacancy,2B,43
Canberra Primary School,2014,Applied,2B,57
Canberra Primary School,2014,Taken,2B,43
Canberra Primary School,2015,Vacancy,2B,58
Canberra Primary School,2015,Applied,2B,72
Canberra Primary School,2015,Taken,2B,55
Canberra Primary School,2016,Vacancy,2B,52
Canberra Primary School,2016,Applied,2B,44
Canberra Primary School,2016,Taken,2B,44
Canberra Primary School,2017,Vacancy,2B,47
Canberra Primary School,2017,Applied,2B,61
Canberra Primary School,2017,Taken,2B,46
Canberra Primary School,2018,Vacancy,2B,44
Canberra Primary School,2018,Applied,2B,78
Canberra Primary School,2018,Taken,2B,43
Canberra Primary School,2019,Vacancy,2B,52
Canberra Primary School,2019,Applied,2B,62
Canberra Primary School,2019,Taken,2B,52
Canberra Primary School,2020,Vacancy,2B,57
Canberra Primary School,2020,Applied,2B,64
Canberra Primary School,2020,Taken,2B,57
Canberra Primary School,2021,Vacancy,2B,69
Canberra Primary School,2021,Applied,2B,9
Canberra Primary School,2021,Taken,2B,9
Canberra Primary School,2009,Vacancy,2C,86
Canberra Primary School,2009,Applied,2C,120
Canberra Primary School,2009,Taken,2C,86
Canberra Primary School,2010,Vacancy,2C,113
Canberra Primary School,2010,Applied,2C,140
Canberra Primary School,2010,Taken,2C,113
Canberra Primary School,2011,Vacancy,2C,71
Canberra Primary School,2011,Applied,2C,158
Canberra Primary School,2011,Taken,2C,71
Canberra Primary School,2012,Vacancy,2C,79
Canberra Primary School,2012,Applied,2C,114
Canberra Primary School,2012,Taken,2C,79
Canberra Primary School,2013,Vacancy,2C,62
Canberra Primary School,2013,Applied,2C,95
Canberra Primary School,2013,Taken,2C,62
Canberra Primary School,2014,Vacancy,2C,42
Canberra Primary School,2014,Applied,2C,78
Canberra Primary School,2014,Taken,2C,42
Canberra Primary School,2015,Vacancy,2C,60
Canberra Primary School,2015,Applied,2C,83
Canberra Primary School,2015,Taken,2C,60
Canberra Primary School,2016,Vacancy,2C,60
Canberra Primary School,2016,Applied,2C,101
Canberra Primary School,2016,Taken,2C,60
Canberra Primary School,2017,Vacancy,2C,47
Canberra Primary School,2017,Applied,2C,90
Canberra Primary School,2017,Taken,2C,47
Canberra Primary School,2018,Vacancy,2C,44
Canberra Primary School,2018,Applied,2C,126
Canberra Primary School,2018,Taken,2C,44
Canberra Primary School,2019,Vacancy,2C,54
Canberra Primary School,2019,Applied,2C,89
Canberra Primary School,2019,Taken,2C,54
Canberra Primary School,2020,Vacancy,2C,57
Canberra Primary School,2020,Applied,2C,116
Canberra Primary School,2020,Taken,2C,57
Canberra Primary School,2021,Vacancy,2C,129
Canberra Primary School,2021,Applied,2C,159
Canberra Primary School,2021,Taken,2C,129
Yumin Primary School,2009,Taken,Phase 1,63
Yumin Primary School,2010,Taken,Phase 1,65
Yumin Primary School,2011,Taken,Phase 1,67
Yumin Primary School,2012,Taken,Phase 1,68
Yumin Primary School,2013,Taken,Phase 1,61
Yumin Primary School,2014,Taken,Phase 1,50
Yumin Primary School,2015,Taken,Phase 1,65
Yumin Primary School,2016,Taken,Phase 1,49
Yumin Primary School,2017,Taken,Phase 1,57
Yumin Primary School,2018,Taken,Phase 1,51
Yumin Primary School,2019,Vacancy,Phase 1,110
Yumin Primary School,2019,Applied,Phase 1,42
Yumin Primary School,2019,Taken,Phase 1,42
Yumin Primary School,2020,Vacancy,Phase 1,140
Yumin Primary School,2020,Applied,Phase 1,66
Yumin Primary School,2020,Taken,Phase 1,66
Yumin Primary School,2021,Vacancy,Phase 1,140
Yumin Primary School,2021,Applied,Phase 1,58
Yumin Primary School,2021,Taken,Phase 1,58
Yumin Primary School,2019,Vacancy,2A(1),68
Yumin Primary School,2020,Vacancy,2A(1),74
Yumin Primary School,2021,Vacancy,2A(1),82
Yumin Primary School,2009,Taken,2A(2),14
Yumin Primary School,2010,Taken,2A(2),12
Yumin Primary School,2011,Taken,2A(2),13
Yumin Primary School,2012,Taken,2A(2),16
Yumin Primary School,2013,Taken,2A(2),20
Yumin Primary School,2014,Taken,2A(2),19
Yumin Primary School,2015,Taken,2A(2),19
Yumin Primary School,2016,Taken,2A(2),8
Yumin Primary School,2017,Taken,2A(2),20
Yumin Primary School,2018,Taken,2A(2),21
Yumin Primary School,2019,Vacancy,2A(2),68
Yumin Primary School,2019,Applied,2A(2),17
Yumin Primary School,2019,Taken,2A(2),17
Yumin Primary School,2020,Vacancy,2A(2),74
Yumin Primary School,2020,Applied,2A(2),15
Yumin Primary School,2020,Taken,2A(2),15
Yumin Primary School,2021,Vacancy,2A(2),82
Yumin Primary School,2021,Applied,2A(2),20
Yumin Primary School,2021,Taken,2A(2),20
Yumin Primary School,2009,Vacancy,2B,52.0
Yumin Primary School,2009,Applied,2B,1.0
Yumin Primary School,2009,Taken,2B,1.0
Yumin Primary School,2010,Vacancy,2B,52.0
Yumin Primary School,2010,Applied,2B,1.0
Yumin Primary School,2010,Taken,2B,1.0
Yumin Primary School,2011,Vacancy,2B,50.0
Yumin Primary School,2012,Vacancy,2B,48.0
Yumin Primary School,2013,Vacancy,2B,50.0
Yumin Primary School,2014,Vacancy,2B,56.0
Yumin Primary School,2015,Vacancy,2B,48.0
Yumin Primary School,2016,Vacancy,2B,47.0
Yumin Primary School,2017,Vacancy,2B,37.0
Yumin Primary School,2017,Applied,2B,1.0
Yumin Primary School,2018,Vacancy,2B,39.0
Yumin Primary School,2018,Applied,2B,1.0
Yumin Primary School,2018,Taken,2B,1.0
Yumin Primary School,2019,Vacancy,2B,46.0
Yumin Primary School,2020,Vacancy,2B,50.0
Yumin Primary School,2020,Applied,2B,1.0
Yumin Primary School,2020,Taken,2B,1.0
Yumin Primary School,2021,Vacancy,2B,51.0
Yumin Primary School,2009,Vacancy,2C,102.0
Yumin Primary School,2009,Applied,2C,58.0
Yumin Primary School,2009,Taken,2C,58.0
Yumin Primary School,2010,Vacancy,2C,102.0
Yumin Primary School,2010,Applied,2C,57.0
Yumin Primary School,2010,Taken,2C,57.0
Yumin Primary School,2011,Vacancy,2C,100.0
Yumin Primary School,2011,Applied,2C,51.0
Yumin Primary School,2011,Taken,2C,51.0
Yumin Primary School,2012,Vacancy,2C,96.0
Yumin Primary School,2012,Applied,2C,50.0
Yumin Primary School,2012,Taken,2C,50.0
Yumin Primary School,2013,Vacancy,2C,99.0
Yumin Primary School,2013,Applied,2C,49.0
Yumin Primary School,2013,Taken,2C,49.0
Yumin Primary School,2014,Vacancy,2C,111.0
Yumin Primary School,2014,Applied,2C,41.0
Yumin Primary School,2014,Taken,2C,35.0
Yumin Primary School,2015,Vacancy,2C,96.0
Yumin Primary School,2015,Applied,2C,44.0
Yumin Primary School,2015,Taken,2C,44.0
Yumin Primary School,2016,Vacancy,2C,94.0
Yumin Primary School,2016,Applied,2C,28.0
Yumin Primary School,2016,Taken,2C,28.0
Yumin Primary School,2017,Vacancy,2C,74.0
